Run,BioProject,geo_loc_name_country,Center Name,Instrument,LibraryLayout,ReleaseDate,SRA Study,Bytes,Bases,Collection_Date
ERR841789,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,128629412.0,191757422.0,
ERR841790,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,204713360.0,307333942.0,
ERR841791,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,133235678.0,198859300.0,
ERR841792,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,110012547.0,164643762.0,
ERR841793,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,139688860.0,210321030.0,
ERR841794,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,99768017.0,149894988.0,
ERR841795,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,97243929.0,146083366.0,
ERR841796,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,133126156.0,199807716.0,
ERR841797,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,123759421.0,186689762.0,
ERR841798,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,82987501.0,124519020.0,
ERR841799,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,174999765.0,261821946.0,
ERR841800,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,81096157.0,121898466.0,
ERR841801,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,77246315.0,115599880.0,
ERR841802,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,128736005.0,194729836.0,
ERR841803,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,138130301.0,208101392.0,
ERR841804,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,172981972.0,262091754.0,
ERR841805,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,160132264.0,240669904.0,
ERR841806,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,137387423.0,206109806.0,
ERR841807,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,188333614.0,284187102.0,
ERR841808,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,130651179.0,196040478.0,
ERR841809,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,170190027.0,255517228.0,
ERR841810,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,162686700.0,242725730.0,
ERR841811,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,163702036.0,235881250.0,
ERR841812,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,174679024.0,252917844.0,
ERR841813,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,178131417.0,258042882.0,
ERR841814,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,141298810.0,203922142.0,
ERR841815,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,147581205.0,212337728.0,
ERR841816,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,177706572.0,256954160.0,
ERR841817,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,203115117.0,292710874.0,
ERR841818,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,146822719.0,211262292.0,
ERR841819,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,157017050.0,227244766.0,
ERR841820,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,161003253.0,232152556.0,
ERR841821,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,175191162.0,254589982.0,
ERR841822,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,297534870.0,431139314.0,
ERR841823,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,141333961.0,203645910.0,
ERR841824,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,189487626.0,275461120.0,
ERR841825,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,158008657.0,228200482.0,
ERR841826,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,151653136.0,218962624.0,
ERR841827,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,151837743.0,219028616.0,
ERR841828,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,183495379.0,264894662.0,
ERR841829,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,157432122.0,228107918.0,
ERR841830,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,157188274.0,228795870.0,
ERR841831,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,147134066.0,211419826.0,
ERR841832,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,181711201.0,262851100.0,
ERR841833,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,161498035.0,233057318.0,
ERR841834,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,143256660.0,208691816.0,
ERR841835,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,173693899.0,255029150.0,
ERR841836,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,173901636.0,252807176.0,
ERR841837,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,164683317.0,241995000.0,
ERR841838,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,136503165.0,197862704.0,
ERR841839,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,183884305.0,267886202.0,
ERR841840,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,227409777.0,331873038.0,
ERR841841,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,142684280.0,208383026.0,
ERR841842,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,142941785.0,209600812.0,
ERR841843,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,257930100.0,377384158.0,
ERR841844,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,141227438.0,206393630.0,
ERR841845,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,167499428.0,244155508.0,
ERR841846,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,152610342.0,221833568.0,
ERR841847,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,195399900.0,286211976.0,
ERR841848,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,180769270.0,264118380.0,
ERR841849,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,122981909.0,180353508.0,
ERR841850,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,143601540.0,211201118.0,
ERR841851,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,299687674.0,438124976.0,
ERR841852,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,183134395.0,267571134.0,
ERR841853,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,144179668.0,211838262.0,
ERR841854,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,87679715.0,127842710.0,
ERR841855,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,177976663.0,261329196.0,
ERR841856,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,129432176.0,188773328.0,
ERR841857,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,146741517.0,216272866.0,
ERR841858,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,171757664.0,254240312.0,
ERR841859,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,183226033.0,270019846.0,
ERR841860,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,131278820.0,193981878.0,
ERR841861,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,167669524.0,246686126.0,
ERR841862,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,174536179.0,257623570.0,
ERR841863,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,151056654.0,221565512.0,
ERR841864,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,172367174.0,252713298.0,
ERR841865,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,174735000.0,257237546.0,
ERR841866,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,2461015.0,3599046.0,
ERR841867,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,213587349.0,314244122.0,
ERR841868,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,139027072.0,204755656.0,
ERR841869,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,209212461.0,308095770.0,
ERR841870,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,158288601.0,232997604.0,
ERR841871,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,272523092.0,398642050.0,
ERR841872,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,131190586.0,194053710.0,
ERR841873,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,358111350.0,531825148.0,
ERR841874,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,147618155.0,221074222.0,
ERR841875,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,149528243.0,220189024.0,
ERR841876,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,919298.0,1300714.0,
ERR841877,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,165759891.0,247251438.0,
ERR841878,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,193991433.0,286147298.0,
ERR841879,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,136929364.0,201696226.0,
ERR841880,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,111003690.0,165263386.0,
ERR841881,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,154191903.0,230618826.0,
ERR841882,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,164561413.0,244488680.0,
ERR841883,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,124027938.0,184399752.0,
ERR841884,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,166607321.0,247332030.0,
ERR841885,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,199933771.0,297891976.0,
ERR841886,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,151828683.0,226970578.0,
ERR841887,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,203351015.0,303077604.0,
ERR841888,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,166137619.0,249121260.0,
ERR841889,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,180307826.0,269406646.0,
ERR841890,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,185091451.0,279136378.0,
ERR841891,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,147160597.0,219841982.0,
ERR841892,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,167390386.0,248507330.0,
ERR841893,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,142189941.0,213646326.0,
ERR841894,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,123965787.0,184952946.0,
ERR841895,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,105549224.0,157577800.0,
ERR841896,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,178752082.0,266805948.0,
ERR841897,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,87082856.0,130435962.0,
ERR841898,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,158523483.0,236611104.0,
ERR841899,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,125228294.0,187452904.0,
ERR841900,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,127576697.0,191121738.0,
ERR841901,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,64849555.0,96590534.0,
ERR841902,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina Genome Analyzer IIx,PAIRED,2015-12-02T00:00:00Z,ERP010079,141162162.0,211271490.0,
ERR841903,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina MiSeq,PAIRED,2015-12-02T00:00:00Z,ERP010079,195158234.0,299322569.0,
ERR841904,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina MiSeq,PAIRED,2015-12-02T00:00:00Z,ERP010079,185560697.0,292062574.0,
ERR841905,PRJEB9025,United Kingdom,GLASGOW POLYOMICS,Illumina MiSeq,PAIRED,2015-12-02T00:00:00Z,ERP010079,200850843.0,313324804.0,
SRR6930897,PRJNA448595,USA,CDC,Illumina MiSeq,PAIRED,2018-08-01T00:00:00Z,SRP137013,258628218.0,433709927.0,2018-04
SRR1173570,PRJNA233393,,BI,Illumina HiSeq 2000,PAIRED,2014-02-20T00:00:00Z,SRP038668,101711413.0,214913254.0,2007-06-04
SRR1173725,PRJNA233394,,BI,Illumina HiSeq 2000,PAIRED,2014-02-20T00:00:00Z,SRP038601,131974190.0,271124602.0,2006-10-17
SRR1174322,PRJNA233393,,BI,Illumina HiSeq 2000,PAIRED,2014-02-21T00:00:00Z,SRP038668,77118059.0,165971886.0,2007-06-04
SRR7131025,PRJNA438921,Italy,SAN RAFFAELE,Illumina MiniSeq,PAIRED,2018-05-08T00:00:00Z,SRP135980,83833021.0,209479474.0,2016/2017
SRR7131117,PRJNA438921,Italy,SAN RAFFAELE,Illumina MiniSeq,PAIRED,2018-05-08T00:00:00Z,SRP135980,89723943.0,249476332.0,2016/2017
SRR8073601,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,348559620.0,515993749.0,not collected
SRR8073602,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,280558509.0,402510970.0,not collected
SRR8073603,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,232299839.0,362636691.0,not collected
SRR8073604,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,340837229.0,574441052.0,not collected
SRR8073605,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,169888379.0,266521157.0,not collected
SRR8073606,PRJNA251692,USA,USDA,Illumina HiSeq 1500,PAIRED,2018-10-18T00:00:00Z,SRP053287,686391121.0,851737136.0,not collected
SRR8073609,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,250403226.0,400093772.0,not collected
SRR8073611,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,306025588.0,503414938.0,not collected
SRR8073615,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,286858090.0,500865702.0,not collected
SRR8073616,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,328789870.0,533601636.0,not collected
SRR8073618,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,318570660.0,527027035.0,not collected
SRR8073621,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,307723674.0,482427419.0,not collected
SRR8073622,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,283209235.0,491514268.0,not collected
SRR8073624,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,309372018.0,489348662.0,not collected
SRR8073626,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,264303719.0,357315085.0,not collected
SRR8073628,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,266533757.0,422191182.0,not collected
SRR8073630,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,207516460.0,328893086.0,not collected
SRR8073632,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,335312514.0,518430262.0,not collected
SRR8073634,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,254725848.0,412084899.0,not collected
SRR8073635,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,681520768.0,1067277336.0,not collected
SRR8073636,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,513306323.0,773887879.0,not collected
SRR8073638,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,314585151.0,478787141.0,not collected
SRR8073640,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,230107513.0,343665697.0,not collected
SRR8073642,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,245283502.0,363812952.0,not collected
SRR8073645,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,259198909.0,422386341.0,not collected
SRR8073648,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,181649128.0,316658693.0,not collected
SRR8073649,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,158978498.0,268411806.0,not collected
SRR8073653,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,153700593.0,229319514.0,not collected
SRR8073656,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,374716786.0,611964203.0,not collected
SRR8073657,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,192459843.0,273958711.0,not collected
SRR8073659,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,249580440.0,362239871.0,not collected
SRR8073662,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,209972086.0,297037238.0,not collected
SRR8073664,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,327767332.0,533076293.0,not collected
SRR8073666,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,275833591.0,440748449.0,not collected
SRR8073668,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,296639641.0,493760058.0,not collected
SRR8073671,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,371287876.0,589483329.0,not collected
SRR8073675,PRJNA251692,USA,USDA,Illumina MiSeq,PAIRED,2018-10-17T00:00:00Z,SRP053287,291769061.0,415450901.0,not collected
