SB,binary,octal,hexadecimal
SB2517,1101111101111110111001001000011111111100000,676773444177600,6F-5F-5C-48-7F-60
SB2518,1101111101101110111111011111111011111100000,676673757757600,6F-5B-5F-5F-EF-60
SB2519,0101100101111110111011111111111110101100000,262773577772600,2C-5F-5D-7F-FA-60
SB2520,1100011101111110111111111110111111111100000,616773777377600,63-5F-5F-7E-FF-60
SB2521,1100011101111110111011111111111111111100000,616773577777600,63-5F-5D-7F-FF-60
SB2522,1101111101111110111110011111111011111100000,676773717757600,6F-5F-5F-1F-EF-60
SB2523,1101111101111110100111111111111111111100000,676772377777600,6F-5F-53-7F-FF-60
SB2524,1101101000001110111111111111111100011100000,664073777761600,6D-03-5F-7F-F1-60
SB2525,1101011001011100011111111111111111111100000,654561777777600,6B-17-0F-7F-FF-60
SB2526,1101111101011110111111111111111110111100000,676573777773600,6F-57-5F-7F-FB-60
SB2527,1101101000001110111100111111111111111100000,664073637777600,6D-03-5E-3F-FF-60
SB2528,1101101000001110111111111000000111001100000,664073774034600,6D-03-5F-78-1C-60
SB2529,1100111101110110011111111111111111001100000,636731777774600,67-5D-4F-7F-FC-60
SB2530,0101111101101110111101111111111111111100000,276673677777600,2F-5B-5E-7F-FF-60
SB2531,1101011101111110111101111111111110111100000,656773677773600,6B-5F-5E-7F-FB-60
SB2532,1101101101100000000101111111111111111100000,666600277777600,6D-58-02-7F-FF-60
SB2533,1101101000001110100001111111111111111100000,664072077777600,6D-03-50-7F-FF-60
SB2534,1100010001111110111111111111111111110100000,610773777777200,62-1F-5F-7F-FF-20
SB2535,1101111101111110000000011111111111111110000,676770017777700,6F-5F-40-1F-FF-70
SB2536,1001100101111110111111111111111111111100000,462773777777600,4C-5F-5F-7F-FF-60
SB2537,0001111100011110111101111111111111110100000,076173677777200,0F-47-5E-7F-FF-20
SB2538,1100111101110110110111111111111111001100000,636733377774600,67-5D-5B-7F-FC-60
SB2539,1101001101111110110011111111111101111100000,646773177767600,69-5F-59-7F-F7-60
SB2540,1101111000111110111101111000011111111100000,674373674177600,6F-0F-5E-78-7F-60
SB2541,1101000000011110111101111111111111110100000,640173677777200,68-07-5E-7F-FF-20
SB2542,0100000000000000111111111100001111111100000,200003776077600,20-00-1F-7C-3F-60
SB2543,0100000000000000111111111110111111110000000,200003777377000,20-00-1F-7E-FF-00
SB2544,1101000000111110111100011111111001011100000,640373617745600,68-0F-5E-1F-E5-60
SB2545,1000111101111110111101111111111011111100000,436773677757600,47-5F-5E-7F-EF-60
SB2546,1101000000000000001111111111111111111100000,640000777777600,68-00-07-7F-FF-60
SB2547,1101100000001110111111111111111100111100000,660073777763600,6C-03-5F-7F-F3-60
SB2548,1101111101111110111110111110001111011100000,676773737075600,6F-5F-5F-3E-3D-60
SB2549,1101110101111100111101111111111111111100000,672763677777600,6E-5F-1E-7F-FF-60
SB2550,1101111001111010111101111111111111111100000,674753677777600,6F-1E-5E-7F-FF-60
SB2551,1101000000000010111111111000001111111100000,640013774077600,68-00-5F-78-3F-60
SB2552,0101111101100110111101111111111111111100000,276633677777600,2F-59-5E-7F-FF-60
SB2553,1101111101011110111101111000011111111100000,676573674177600,6F-57-5E-78-7F-60
SB2554,1101111101111110111101111111111110000100000,676773677770200,6F-5F-5E-7F-F8-20
SB2555,1100000000000000000000001111111111110100000,600000007777200,60-00-00-0F-FF-20
SB2556,1101000000000000001101111111111111111100000,640000677777600,68-00-06-7F-FF-60
SB2557,1101111101111110111000111111111111110100000,676773437777200,6F-5F-5C-3F-FF-20
SB2558,1100011101111110111111111000101111111100000,616773774277600,63-5F-5F-78-BF-60
SB2559,1111111111111110000000000000000000000111111,777770000000371,7F-7F-40-00-00-3F
SB2560,0100000000000000111110011110100001110000000,200003717207000,20-00-1F-1E-87-00
SB2561,1101111000000110111101111111111111110000000,674033677777000,6F-01-5E-7F-FF-00
SB2562,1001111101111000111100011111111111111100000,476743617777600,4F-5E-1E-1F-FF-60
SB2563,0001101000001010100011111000000111111100000,064052174037600,0D-02-51-78-1F-60
SB2564,0001101000001110111111111000000111111100000,064073774037600,0D-03-5F-78-1F-60
SB2565,0001111101011110111111111111111111111100000,076573777777600,0F-57-5F-7F-FF-60
SB2566,0100000000000000011111111111111111111100000,200001777777600,20-00-0F-7F-FF-60
SB2567,0100000101111110111110111111111111111100000,202773737777600,20-5F-5F-3F-FF-60
SB2568,0100101000001110111011111000000111111100000,224073574037600,25-03-5D-78-1F-60
SB2569,0100101000001110111111111111111111111100000,224073777777600,25-03-5F-7F-FF-60
SB2570,0101000000000000111101111111111111111100000,240003677777600,28-00-1E-7F-FF-60
SB2571,0101101000000110100011111111111111111100000,264032177777600,2D-01-51-7F-FF-60
SB2572,0101101000000110111111111111111111111100000,264033777777600,2D-01-5F-7F-FF-60
SB2573,0101101000001110010111111111111111111100000,264071377777600,2D-03-4B-7F-FF-60
SB2574,0101101000001110100111111111111111111100000,264072377777600,2D-03-53-7F-FF-60
SB2575,0101101000001110110111111111111111111100000,264073377777600,2D-03-5B-7F-FF-60
SB2576,0101101000001110111000011111111111111100000,264073417777600,2D-03-5C-1F-FF-60
SB2577,0101101000001110111111111100000001111100000,264073776007600,2D-03-5F-7C-07-60
SB2578,0101101000001110111111111110001111111100000,264073777077600,2D-03-5F-7E-3F-60
SB2579,0101101000001110111111111111011111111100000,264073777577600,2D-03-5F-7F-7F-60
SB2580,0101111101001110001111111111111111111100000,276470777777600,2F-53-47-7F-FF-60
SB2581,1000000000001110111111111110110000001100000,400073777300600,40-03-5F-7E-C0-60
SB2582,1000000100011000000001111111111111111100000,402140077777600,40-46-00-7F-FF-60
SB2583,1000000101111110101111100010000000000100000,402772761000200,40-5F-57-62-00-20
SB2584,1000101000000010001101001111111111111100000,424010647777600,45-00-46-4F-FF-60
SB2585,1001001000001110111111111010100111111100000,444073775237600,49-03-5F-7A-9F-60
SB2586,1001101000001000111000111011001010100100000,464043435452200,4D-02-1C-3B-2A-20
SB2587,1001101000001000111111111000000111111100000,464043774037600,4D-02-1F-78-1F-60
SB2588,1001101000001010111111111111110000001100000,464053777700600,4D-02-5F-7F-C0-60
SB2589,1001101000001110111011111000000111111100000,464073574037600,4D-03-5D-78-1F-60
SB2590,1001111101001110111111111111111111111100000,476473777777600,4F-53-5F-7F-FF-60
SB2591,1100000100110110111111100010000000000100000,602333761000200,60-4D-5F-62-00-20
SB2592,1100000100111110111111111010000000000100000,602373775000200,60-4F-5F-7A-00-20
SB2593,1100000101111110101111111111111111111100000,602772777777600,60-5F-57-7F-FF-60
SB2594,1100000101111110111110111111101100111100000,602773737663600,60-5F-5F-3F-B3-60
SB2595,1100000101111110111111100010000010000100000,602773761010200,60-5F-5F-62-08-20
SB2596,1100000101111110111111111011101111110100000,602773775677200,60-5F-5F-7B-BF-20
SB2597,1100001000000110111011111000000111111100000,604033574037600,61-01-5D-78-1F-60
SB2598,1100001000000110111111111111111111111100000,604033777777600,61-01-5F-7F-FF-60
SB2599,1100001000001010111111111000000111111100000,604053774037600,61-02-5F-78-1F-60
SB2600,1100001000001110111111111000000111111100000,604073774037600,61-03-5F-78-1F-60
SB2601,1100001000001110111111111111101111111100000,604073777677600,61-03-5F-7F-BF-60
SB2602,1100010100110110111111111111110111111100000,612333777737600,62-4D-5F-7F-DF-60
SB2603,1100011100111100101011111011011110110100000,616362575573200,63-4F-15-7B-7B-20
SB2604,1100011101111110111111111101111011111100000,616773776757600,63-5F-5F-7D-EF-60
SB2605,1100101000000110111111111000000110111100000,624033774033600,65-01-5F-78-1B-60
SB2606,1101000000000010110111111100011111111100000,640013376177600,68-00-5B-7C-7F-60
SB2607,1101000000000010111111111000000000111100000,640013774003600,68-00-5F-78-03-60
SB2608,1101000000000010111111111111101111111100000,640013777677600,68-00-5F-7F-BF-60
SB2609,1101001000001110101111111111101111101100000,644072777676600,69-03-57-7F-BE-60
SB2610,1101001000001110111111101000000111111100000,644073764037600,69-03-5F-68-1F-60
SB2611,1101001000001110111111111000000110111100000,644073774033600,69-03-5F-78-1B-60
SB2612,1101101000000000000001111000000111111100000,664000074037600,6D-00-00-78-1F-60
SB2613,1101101000000110111111111000000100101100000,664033774022600,6D-01-5F-78-12-60
SB2614,1101101000001010111111111000000111111100000,664053774037600,6D-02-5F-78-1F-60
SB2615,1101101000001100011111111000000111111100000,664061774037600,6D-03-0F-78-1F-60
SB2616,1101101000001110101011111011111110101100000,664072575772600,6D-03-55-7B-FA-60
SB2617,1101101000001110111011111000000111111100000,664073574037600,6D-03-5D-78-1F-60
SB2618,1101101000001110111101111111111111101100000,664073677776600,6D-03-5E-7F-FE-60
SB2619,1101101000001110111111111000010111111100000,664073774137600,6D-03-5F-78-5F-60
SB2620,1101101000001110111111111000011111111100000,664073774177600,6D-03-5F-78-7F-60
SB2621,1101101000001110111111111000110111111100000,664073774337600,6D-03-5F-78-DF-60
SB2622,1101101000001110111111111001001111111100000,664073774477600,6D-03-5F-79-3F-60
SB2623,1101101000001110111111111001100111111100000,664073774637600,6D-03-5F-79-9F-60
SB2624,1101101000001110111111111011000111111100000,664073775437600,6D-03-5F-7B-1F-60
SB2625,1101101000001110111111111100100111111100000,664073776237600,6D-03-5F-7C-9F-60
SB2626,1101101000001110111111111101100111111100000,664073776637600,6D-03-5F-7D-9F-60
SB2627,1101101000001110111111111111001111111100000,664073777477600,6D-03-5F-7F-3F-60
SB2628,1101101000001110111111111111101001111100000,664073777647600,6D-03-5F-7F-A7-60
SB2629,1101101000001110111111111111111110001100000,664073777770600,6D-03-5F-7F-F8-60
SB2630,1101101001001110111111111000100111111100000,664473774237600,6D-13-5F-78-9F-60
SB2631,1101101100001110111111111000000111111100000,666073774037600,6D-43-5F-78-1F-60
SB2632,1101101101001110111111111000000111111100000,666473774037600,6D-53-5F-78-1F-60
SB2633,1101101101001110111111111111111111111100000,666473777777600,6D-53-5F-7F-FF-60
SB2634,1101110101001110111111111111111111111100000,672473777777600,6E-53-5F-7F-FF-60
SB2635,1101111001011110111111111111111111100100000,674573777776200,6F-17-5F-7F-FE-20
SB2636,1101111100000110111110111111100111111100000,676033737637600,6F-41-5F-3F-9F-60
SB2637,1101111101001110101111111111111111111100000,676472777777600,6F-53-57-7F-FF-60
SB2638,1101111101001110111111111111111110111100000,676473777773600,6F-53-5F-7F-FB-60
SB2639,1101111101010000110111111111111111111100000,676503377777600,6F-54-1B-7F-FF-60
SB2640,1101111101011110100011111111111111111100000,676572177777600,6F-57-51-7F-FF-60
SB2641,1101111101011110100111111111111111100100000,676572377776200,6F-57-53-7F-FE-20
SB2642,1101111101011110111101111111111111100100000,676573677776200,6F-57-5E-7F-FE-20
SB2643,1101111101011110111111111011111111111100000,676573775777600,6F-57-5F-7B-FF-60
SB2644,1101111101011110111111111110001100001100000,676573777060600,6F-57-5F-7E-30-60
SB2645,1101111101011110111111111110111111100100000,676573777376200,6F-57-5F-7E-FE-20
SB2646,1101111101011110111111111111111011100100000,676573777756200,6F-57-5F-7F-EE-20
SB2647,1101111101011110111111111111111111001100000,676573777774600,6F-57-5F-7F-FC-60
SB2648,1101111101111110111111111111111000001100000,676773777740600,6F-5F-5F-7F-E0-60
SB2649,1100011101110110110111111111111111111100000,616733377777600,63-5D-5B-7F-FF-60
SB2650,1101001101111110111111111111100111111100000,646773777637600,69-5F-5F-7F-9F-60
SB2651,1101111101111100111011111111111111101100000,676763577776600,6F-5F-1D-7F-FE-60
SB2652,1101111101111100111101111110111111111100000,676763677377600,6F-5F-1E-7E-FF-60
SB2653,1111011111111111111111001111101111101100000,757777747676600,7B-7F-7F-4F-BE-60
SB2654,1100001101111010111111111111111111111100000,606753777777600,61-5E-5F-7F-FF-60
SB2655,0000000000000000111110011110100000000100000,000003717200200,00-00-1F-1E-80-20
SB2656,0000000001000000111110011110100001111100000,000403717207600,00-10-1F-1E-87-60
SB2657,0000100000000000111110011110100001111100000,020003717207600,04-00-1F-1E-87-60
SB2658,0110000000000000111110011110100001111100000,300003717207600,30-00-1F-1E-87-60
SB2659,0000111101111100111101111111111111111100000,036763677777600,07-5F-1E-7F-FF-60
SB2660,0000111101111100111101111111111111111100000,036763677777600,07-5F-1E-7F-FF-60
SB2661,0000111101111110111101111111111111111100000,036773677777600,07-5F-5E-7F-FF-60
SB2662,0100000000000000111110010000000000001100000,200003710000600,20-00-1F-10-00-60
SB2663,0100000000000000111110010000000001111100000,200003710007600,20-00-1F-10-07-60
SB2664,0101111101111110111101111101111111111100000,276773676777600,2F-5F-5E-7D-FF-60
SB2665,1101101101111110111101111110111111111100000,666773677377600,6D-5F-5E-7E-FF-60
SB2666,1001111000000000000000011111111111110100000,474000017777200,4F-00-00-1F-FF-20
SB2667,1101111101111110111101001111111111111100000,676773647777600,6F-5F-5E-4F-FF-60
SB2668,0101011101111110111101111111111111111100000,256773677777600,2B-5F-5E-7F-FF-60
SB2669,0101111101111110111101111111110000001100000,276773677700600,2F-5F-5E-7F-C0-60
SB2670,0000111101110110111101111111111111110100000,036733677777200,07-5D-5E-7F-FF-20
SB2671,0000101101111110111101111111111111111100000,026773677777600,05-5F-5E-7F-FF-60
SB2672,0100000000000000111110011110100000000100000,200003717200200,20-00-1F-1E-80-20
SB2673,0100000000000000111111111010111111111100000,200003775377600,20-00-1F-7A-FF-60
SB2674,0100000000000000111111111110111111011100000,200003777375600,20-00-1F-7E-FD-60
SB2675,1101101101111100111101111111111111101100000,666763677776600,6D-5F-1E-7F-FE-60
SB2676,1101111101111110001101111111111010111100000,676770677753600,6F-5F-46-7F-EB-60
SB2677,1100000101110110111111111111111100011100000,602733777761600,60-5D-5F-7F-F1-60
SB2678,1100011101111110101111111111101011111100000,616772777657600,63-5F-57-7F-AF-60
SB2679,1110010111111110111111111111111111111101111,713773777777671,72-7F-5F-7F-FF-6F
SB2680,1101111101111110111000111111110111110100000,676773437737200,6F-5F-5C-3F-DF-20
SB2681,1101111101011110111111111100000000001100000,676573776000600,6F-57-5F-7C-00-60
SB2682,1101111101011110111111111111110011111100000,676573777717600,6F-57-5F-7F-CF-60
SB2683,1101001101111110111111111111111111111100000,646773777777600,69-5F-5F-7F-FF-60
SB2684,0100000000000000111111111110111101111100000,200003777367600,20-00-1F-7E-F7-60
SB2685,0100000000000000111111111110011111111100000,200003777177600,20-00-1F-7E-7F-60
SB2686,0100000000000000110111111010100001111100000,200003375207600,20-00-1B-7A-87-60
SB2687,1101110001111110111111111111111101110000000,670773777767000,6E-1F-5F-7F-F7-00
SB2688,0001001101110110111111111111111101001100000,046733777764600,09-5D-5F-7F-F4-60
SB2689,1101111101111100000001111111111111111100000,676760077777600,6F-5F-00-7F-FF-60
SB2690,1101111101111100011111111111111101111100000,676761777767600,6F-5F-0F-7F-F7-60
SB2691,1101111101111110111100111111111101111100000,676773637767600,6F-5F-5E-3F-F7-60
SB2692,1101111101111100111111111111111101101100000,676763777766600,6F-5F-1F-7F-F6-60
SB2693,1100000101111110111111101010000000000100000,602773765000200,60-5F-5F-6A-00-20
SB2694,1100000101111110111111110010000000000100000,602773771000200,60-5F-5F-72-00-20
SB2695,1100011101111110111111111111011111111100000,616773777577600,63-5F-5F-7F-7F-60
SB2696,1000011101111110111111111110011111111100000,416773777177600,43-5F-5F-7E-7F-60
SB2697,1000001101001110111111111111111111111100000,406473777777600,41-53-5F-7F-FF-60
SB2698,1101111101000110111111111111111010111100000,676433777753600,6F-51-5F-7F-EB-60
SB2699,1100011101100000000000000000000011100000000,616600000016000,63-58-00-00-0E-00
SB2700,1100000000000000000000000000000000011100000,600000000001600,60-00-00-00-01-60
SB2701,1000011000000000000000001000001111111100000,414000004077600,43-00-00-08-3F-60
SB2702,1101101000001110111111111110000100111100000,664073777023600,6D-03-5F-7E-13-60
SB2703,1101000000000010111100111111111111111100000,640013637777600,68-00-5E-3F-FF-60
SB2704,1101000000000110111100111111111111111100000,640033637777600,68-01-5E-3F-FF-60
SB2705,1101111101111111110111101111111111111100000,676777367777600,6F-5F-7B-6F-FF-60
SB2706,1101011100000000000001111111111111111100000,656000077777600,6B-40-00-7F-FF-60
SB2707,1101111101110110111101011111111111110100000,676733657777200,6F-5D-5E-5F-FF-20
SB2708,1101111101111110111101111111001111110100000,676773677477200,6F-5F-5E-7F-3F-20
SB2709,1100000000000000000101111111000000000100000,600000277400200,60-00-02-7F-00-20
SB2710,1000000000000000000011111100000000001100000,400000176000600,40-00-01-7C-00-60
SB2711,1100000000000000000001111100000000000100000,600000076000200,60-00-00-7C-00-20
SB2712,1101101000001110111111111111100011111100000,664073777617600,6D-03-5F-7F-8F-60
SB2713,1101101000001110111111111111111100110000000,664073777763000,6D-03-5F-7F-F3-00
SB2714,1101101000001110111111111111111100100000000,664073777762000,6D-03-5F-7F-F2-00
SB2715,1101111101111100111101011111111111111100000,676763657777600,6F-5F-1E-5F-FF-60
SB2716,0001111101101110111101111111111111111100000,076673677777600,0F-5B-5E-7F-FF-60
SB2717,1000111101111110111101111111111111110100000,436773677777200,47-5F-5E-7F-FF-20
SB2718,1001111101111110111101111111000000110100000,476773677403200,4F-5F-5E-7F-03-20
SB2719,1101111101111100001101111111111000111100000,676760677743600,6F-5F-06-7F-E3-60
